year,week,hour,generator,value
2045,21,118,ES1 0 onwind,4235.675868974299
2045,21,119,ES1 0 onwind,4105.673686354192
2045,21,120,ES1 0 onwind,3986.1793050165857
2045,21,121,ES1 0 onwind,3788.3637897471112
2045,21,122,ES1 0 onwind,3596.3746174657895
2045,21,123,ES1 0 onwind,3502.2748560121663
2045,21,124,ES1 0 onwind,3596.2480229856487
2045,21,125,ES1 0 onwind,3663.6218435055644
2045,21,126,ES1 0 onwind,3451.95623524589
2045,21,127,ES1 0 onwind,3940.2501211619087
2045,21,128,ES1 0 onwind,4532.334462635411
2045,21,129,ES1 0 onwind,4405.813842722881
2045,21,130,ES1 0 onwind,3092.8205541921393
2045,21,131,ES1 0 onwind,3290.5861932800303
2045,21,132,ES1 0 onwind,3658.260770836469
2045,21,133,ES1 0 onwind,4094.5541343615414
2045,21,134,ES1 0 onwind,4501.702389522159
2045,21,135,ES1 0 onwind,4741.408511537986
2045,21,136,ES1 0 onwind,4815.45783378056
2045,21,137,ES1 0 onwind,4621.635990611458
2045,21,138,ES1 0 onwind,4336.870662013968
2045,21,139,ES1 0 onwind,4120.9874841878145
2045,21,140,ES1 0 onwind,4405.842704682485
2045,21,141,ES1 0 onwind,4209.92072092621
2045,21,142,ES1 0 onwind,3149.6691162209713
2045,21,143,ES1 0 onwind,2733.9129256321107
2045,21,144,ES1 0 onwind,2317.6093340340644
2045,21,145,ES1 0 onwind,2062.3044135436658
2045,21,146,ES1 0 onwind,1883.8532892244493
2045,21,147,ES1 0 onwind,1764.5753189046493
2045,21,148,ES1 0 onwind,1607.5074658941992
2045,21,149,ES1 0 onwind,1541.7378131464313
2045,21,150,ES1 0 onwind,1396.0636953886803
2045,21,151,ES1 0 onwind,1027.322947107705
2045,21,152,ES1 0 onwind,1245.5610940690392
2045,21,153,ES1 0 onwind,1396.1454431549644
2045,21,154,ES1 0 onwind,1614.1030491806744
2045,21,155,ES1 0 onwind,1599.328749821457
2045,21,156,ES1 0 onwind,1708.0503546307966
2045,21,157,ES1 0 onwind,2034.674133168969
2045,21,158,ES1 0 onwind,2422.055506883604
2045,21,159,ES1 0 onwind,2877.4707293167367
2045,21,160,ES1 0 onwind,3365.32090419234
2045,21,161,ES1 0 onwind,3275.0106856173575
2045,21,162,ES1 0 onwind,3134.6187930306637
2045,21,163,ES1 0 onwind,2877.213919031326
2045,21,164,ES1 0 onwind,2852.6233211689487
2045,21,165,ES1 0 onwind,2786.7644913446734
2045,21,166,ES1 0 onwind,2379.675313908209
2045,21,167,ES1 0 onwind,2091.9927826885
2045,42,0,ES1 0 onwind,1088.296648375689
2045,42,1,ES1 0 onwind,964.813301860322
2045,42,2,ES1 0 onwind,888.1530257512128
2045,42,3,ES1 0 onwind,794.3525295188757
2045,42,4,ES1 0 onwind,752.6417384845807
2045,42,5,ES1 0 onwind,686.0125741278648
2045,42,6,ES1 0 onwind,645.5011092575058
2045,42,7,ES1 0 onwind,592.7193790073028
2045,42,8,ES1 0 onwind,631.3191717508363
2045,42,9,ES1 0 onwind,718.1025653201903
2045,42,10,ES1 0 onwind,943.7424094750137
2045,42,11,ES1 0 onwind,1071.673618298352
2045,42,12,ES1 0 onwind,1154.389152068639
2045,42,13,ES1 0 onwind,1290.0425429537486
2045,42,14,ES1 0 onwind,1478.3597042878598
2045,42,15,ES1 0 onwind,1517.9154078847346
2045,42,16,ES1 0 onwind,1660.0132806034992
2045,42,17,ES1 0 onwind,1673.3296982650704
2045,42,18,ES1 0 onwind,1990.5299726010055
2045,42,19,ES1 0 onwind,2231.3009500963863
2045,42,20,ES1 0 onwind,2496.649964201844
2045,42,21,ES1 0 onwind,2750.2370489984514
2045,42,22,ES1 0 onwind,2873.5740949192937
2045,42,23,ES1 0 onwind,3297.42995299784
2045,42,24,ES1 0 onwind,3727.3780410080394
2045,42,25,ES1 0 onwind,3947.3321194759133
2045,42,26,ES1 0 onwind,4077.6511130363474
2045,42,27,ES1 0 onwind,4322.7100414921415
2045,42,28,ES1 0 onwind,4621.27125728192
2045,42,29,ES1 0 onwind,4842.101584542161
2045,42,30,ES1 0 onwind,5137.55424148039
2045,42,31,ES1 0 onwind,5170.331881210391
2045,42,32,ES1 0 onwind,4854.6432469326455
2045,42,33,ES1 0 onwind,4473.581298776953
2045,42,34,ES1 0 onwind,4274.488784606614
2045,42,35,ES1 0 onwind,5689.968939418672
2045,42,36,ES1 0 onwind,6602.967391148145
2045,42,37,ES1 0 onwind,7198.772484317572
2045,42,38,ES1 0 onwind,7599.595140083104
2045,42,39,ES1 0 onwind,7359.209959650491
2045,42,40,ES1 0 onwind,6349.848057935336
2045,42,41,ES1 0 onwind,5279.0529071055935
2045,42,42,ES1 0 onwind,5264.34228222399
2045,42,43,ES1 0 onwind,5342.416884914997
2045,42,44,ES1 0 onwind,5541.883410536543
2045,42,45,ES1 0 onwind,5646.378929408081
2045,42,46,ES1 0 onwind,5575.999731264471
2045,42,47,ES1 0 onwind,5715.055380924505
2045,42,48,ES1 0 onwind,5672.336810888463
2045,42,49,ES1 0 onwind,5607.158883913343
2045,42,50,ES1 0 onwind,5486.254460897268
2045,42,51,ES1 0 onwind,5443.560521569106
2045,42,52,ES1 0 onwind,5286.464372853534
2045,42,53,ES1 0 onwind,5247.70812895707
2045,42,54,ES1 0 onwind,5250.513242900073
2045,42,55,ES1 0 onwind,4989.412693150641
2045,42,56,ES1 0 onwind,4045.6495347049026
2045,42,57,ES1 0 onwind,3511.2622614037664
2045,42,58,ES1 0 onwind,2731.291537294085
2045,42,59,ES1 0 onwind,2358.416402600193
2045,42,60,ES1 0 onwind,2288.9483808082305
2045,42,61,ES1 0 onwind,2268.9235945436626
2045,42,62,ES1 0 onwind,2365.546763965749
2045,42,63,ES1 0 onwind,2360.913453395791
2045,42,64,ES1 0 onwind,2178.9475567408094
2045,42,65,ES1 0 onwind,1938.0298680045892
2045,42,66,ES1 0 onwind,2149.659438111414
2045,42,67,ES1 0 onwind,2156.569833348371
2045,42,68,ES1 0 onwind,1938.740429600177
2045,42,69,ES1 0 onwind,1568.0585851134795
2045,42,70,ES1 0 onwind,1221.356750594945
2045,42,71,ES1 0 onwind,1114.029675221117
2045,42,72,ES1 0 onwind,1006.7998893720811
2045,42,73,ES1 0 onwind,863.7432772313983
2045,42,74,ES1 0 onwind,758.2909725273566
2045,42,75,ES1 0 onwind,685.1173359338833
2045,42,76,ES1 0 onwind,627.8021560618205
2045,42,77,ES1 0 onwind,614.9923874612633
2045,42,78,ES1 0 onwind,567.7652807906932
2045,42,79,ES1 0 onwind,547.0214759277443
2045,42,80,ES1 0 onwind,501.73835867792894
2045,42,81,ES1 0 onwind,270.7249544257996
2045,42,82,ES1 0 onwind,415.0360468481243
2045,42,83,ES1 0 onwind,794.1597337773231
2045,42,84,ES1 0 onwind,997.8568426729059
2045,42,85,ES1 0 onwind,960.0528996057827
2045,42,86,ES1 0 onwind,826.0224040088879
2045,42,87,ES1 0 onwind,849.8262201847543
2045,42,88,ES1 0 onwind,924.2505031799612
2045,42,89,ES1 0 onwind,1080.8051546233055
2045,42,90,ES1 0 onwind,1206.7881756174343
2045,42,91,ES1 0 onwind,1266.2338807437911
2045,42,92,ES1 0 onwind,1276.1852709337352
2045,42,93,ES1 0 onwind,1438.0094365781029
2045,42,94,ES1 0 onwind,1744.95794561401
2045,42,95,ES1 0 onwind,1874.9115580049586
2045,42,96,ES1 0 onwind,1974.986507496568
2045,42,97,ES1 0 onwind,2183.2986060524704
2045,42,98,ES1 0 onwind,2366.534563112633
2045,42,99,ES1 0 onwind,2519.2337648463595
2045,42,100,ES1 0 onwind,2737.525424005666
2045,42,101,ES1 0 onwind,2945.1570661225755
2045,42,102,ES1 0 onwind,3341.6145626693688
2045,42,103,ES1 0 onwind,3705.493851349944
2045,42,104,ES1 0 onwind,3821.685758765112
2045,42,105,ES1 0 onwind,3594.8423768423954
2045,42,106,ES1 0 onwind,3013.4901137198885
2045,42,107,ES1 0 onwind,4406.471561054927
2045,42,108,ES1 0 onwind,5243.445451077809
2045,42,109,ES1 0 onwind,5689.104107327832
2045,42,110,ES1 0 onwind,6176.247586035751
2045,42,111,ES1 0 onwind,6429.839095418098
2045,42,112,ES1 0 onwind,6128.735818058566
2045,42,113,ES1 0 onwind,5510.702981756665
2045,42,114,ES1 0 onwind,5346.406279662623
2045,42,115,ES1 0 onwind,4770.866246353826
2045,42,116,ES1 0 onwind,4348.703355645709
2045,42,117,ES1 0 onwind,4128.606291895182
2045,42,118,ES1 0 onwind,4776.894738129145
2045,42,119,ES1 0 onwind,4755.258464658947
2045,42,120,ES1 0 onwind,5013.747963445079
2045,42,121,ES1 0 onwind,5797.416245407492
2045,42,122,ES1 0 onwind,6363.971978932516
2045,42,123,ES1 0 onwind,6540.8084813768455
2045,42,124,ES1 0 onwind,6590.291084417843
2045,42,125,ES1 0 onwind,6229.513435426869
2045,42,126,ES1 0 onwind,6109.627692921572
2045,42,127,ES1 0 onwind,5823.348915146967
2045,42,128,ES1 0 onwind,5558.229610144726
2045,42,129,ES1 0 onwind,5581.331456772533
2045,42,130,ES1 0 onwind,4770.728534693666
2045,42,131,ES1 0 onwind,5806.634496811066
2045,42,132,ES1 0 onwind,6699.390163957707
2045,42,133,ES1 0 onwind,7157.830140718279
2045,42,134,ES1 0 onwind,7295.31640811897
2045,42,135,ES1 0 onwind,6949.042761619785
2045,42,136,ES1 0 onwind,5993.783698765379
2045,42,137,ES1 0 onwind,5045.904146123327
2045,42,138,ES1 0 onwind,4664.106199775177
2045,42,139,ES1 0 onwind,4450.061169368387
2045,42,140,ES1 0 onwind,4348.807767479741
2045,42,141,ES1 0 onwind,4305.978655159781
2045,42,142,ES1 0 onwind,4873.389882618843
2045,42,143,ES1 0 onwind,4385.5236293323005
2045,42,144,ES1 0 onwind,4042.7008026785343
2045,42,145,ES1 0 onwind,3975.3336339411944
2045,42,146,ES1 0 onwind,3870.9769225772943
2045,42,147,ES1 0 onwind,3722.151363766335
2045,42,148,ES1 0 onwind,3441.1313079804613
2045,42,149,ES1 0 onwind,3227.2785085829464
2045,42,150,ES1 0 onwind,3044.7624202431984
2045,42,151,ES1 0 onwind,3077.7488802636994
2045,42,152,ES1 0 onwind,2997.4104175916514
2045,42,153,ES1 0 onwind,3233.385311661086
2045,42,154,ES1 0 onwind,3935.2359914993704
2045,42,155,ES1 0 onwind,4168.293691476015
2045,42,156,ES1 0 onwind,4515.106507632505
2045,42,157,ES1 0 onwind,4279.852098411232
2045,42,158,ES1 0 onwind,4167.899301417333
2045,42,159,ES1 0 onwind,3940.825447258253
2045,42,160,ES1 0 onwind,3572.627509160216
2045,42,161,ES1 0 onwind,3176.5230229253734
2045,42,162,ES1 0 onwind,3235.103399238619
2045,42,163,ES1 0 onwind,3193.64398119063
2045,42,164,ES1 0 onwind,3225.27319180644
2045,42,165,ES1 0 onwind,3279.084488877559
2045,42,166,ES1 0 onwind,3712.8154951302226
2045,42,167,ES1 0 onwind,3771.1092863536796
2025,21,0,ES1 0 ror,62.96280340954004
2025,21,1,ES1 0 ror,62.94603671135422
2025,21,2,ES1 0 ror,62.92295122978704
2025,21,3,ES1 0 ror,62.90137124487218
2025,21,4,ES1 0 ror,62.880942611248564
2025,21,5,ES1 0 ror,62.85922760026447
2025,21,6,ES1 0 ror,62.840518028990296
2025,21,7,ES1 0 ror,62.82610699650102
2025,21,8,ES1 0 ror,62.806784979409734
2025,21,9,ES1 0 ror,62.781555631298026
2025,21,10,ES1 0 ror,62.768978871586725
2025,21,11,ES1 0 ror,62.79745653003506
2025,21,12,ES1 0 ror,62.90032692710521
2025,21,13,ES1 0 ror,62.97484672034716
2025,21,14,ES1 0 ror,63.09188749759803
2025,21,15,ES1 0 ror,63.16151435959137
2025,21,16,ES1 0 ror,63.27427122898019
2025,21,17,ES1 0 ror,63.40670226764654
2025,21,18,ES1 0 ror,63.486638690843655
2025,21,19,ES1 0 ror,63.54414272734268
2025,21,20,ES1 0 ror,63.616258287744515
2025,21,21,ES1 0 ror,63.61041083515771
2025,21,22,ES1 0 ror,63.59036720900925
2025,21,23,ES1 0 ror,63.56132713659647
2025,21,24,ES1 0 ror,63.528182983393975
2025,21,25,ES1 0 ror,63.49515628718229
2025,21,26,ES1 0 ror,63.47678931528058
2025,21,27,ES1 0 ror,63.461503501517456
2025,21,28,ES1 0 ror,63.44965782350302
2025,21,29,ES1 0 ror,63.43504761637456
2025,21,30,ES1 0 ror,63.411645423210146
2025,21,31,ES1 0 ror,63.4013831777664
2025,21,32,ES1 0 ror,63.383440605960395
2025,21,33,ES1 0 ror,63.36513576081266
2025,21,34,ES1 0 ror,63.35766191358999
2025,21,35,ES1 0 ror,63.333747638330294
2025,21,36,ES1 0 ror,63.23212833054896
2025,21,37,ES1 0 ror,63.02353451053912
2025,21,38,ES1 0 ror,62.72371798239622
2025,21,39,ES1 0 ror,62.41245820089799
2025,21,40,ES1 0 ror,62.12228082563982
2025,21,41,ES1 0 ror,61.874879713416796
2025,21,42,ES1 0 ror,61.72772296061372
2025,21,43,ES1 0 ror,61.53331340058819
2025,21,44,ES1 0 ror,61.38818945132638
2025,21,45,ES1 0 ror,61.26274669075697
2025,21,46,ES1 0 ror,61.11389003296737
2025,21,47,ES1 0 ror,60.900357451387535
2025,21,48,ES1 0 ror,60.61560350559015
2025,21,49,ES1 0 ror,60.307234332670845
2025,21,50,ES1 0 ror,60.0447588021635
2025,21,51,ES1 0 ror,59.813694657850014
2025,21,52,ES1 0 ror,59.64084483326884
2025,21,53,ES1 0 ror,59.47971712160811
2025,21,54,ES1 0 ror,59.34538665427697
2025,21,55,ES1 0 ror,59.16012361152592
2025,21,56,ES1 0 ror,59.03126850309582
2025,21,57,ES1 0 ror,58.98271636096945
2025,21,58,ES1 0 ror,58.93876329275722
2025,21,59,ES1 0 ror,58.89211119296039
2025,21,60,ES1 0 ror,58.78181901587647
2025,21,61,ES1 0 ror,58.52917364455588
2025,21,62,ES1 0 ror,58.24630939296971
2025,21,63,ES1 0 ror,57.97260310229105
2025,21,64,ES1 0 ror,57.68530704808167
2025,21,65,ES1 0 ror,57.39599385355211
2025,21,66,ES1 0 ror,57.247355261071576
2025,21,67,ES1 0 ror,57.10953559505475
2025,21,68,ES1 0 ror,57.043292799257706
2025,21,69,ES1 0 ror,56.974005855925405
2025,21,70,ES1 0 ror,56.91080166203142
2025,21,71,ES1 0 ror,56.83678449858243
2025,21,72,ES1 0 ror,56.74378276478364
2025,21,73,ES1 0 ror,56.657151105947584
2025,21,74,ES1 0 ror,56.57764035617324
2025,21,75,ES1 0 ror,56.51059484901702
2025,21,76,ES1 0 ror,56.46256104845186
2025,21,77,ES1 0 ror,56.41777018413105
2025,21,78,ES1 0 ror,56.37630498194838
2025,21,79,ES1 0 ror,56.349051754329906
2025,21,80,ES1 0 ror,56.333309275579836
2025,21,81,ES1 0 ror,56.28478890959901
2025,21,82,ES1 0 ror,56.21664263147877
2025,21,83,ES1 0 ror,56.124994568424995
2025,21,84,ES1 0 ror,55.99019141242041
2025,21,85,ES1 0 ror,55.802907491423646
2025,21,86,ES1 0 ror,55.5455944016064
2025,21,87,ES1 0 ror,55.25343555477971
2025,21,88,ES1 0 ror,54.92929399154019
2025,21,89,ES1 0 ror,54.70669692345161
2025,21,90,ES1 0 ror,54.535148095211575
2025,21,91,ES1 0 ror,54.39709581840076
2025,21,92,ES1 0 ror,54.29046323138747
2025,21,93,ES1 0 ror,54.18600399367195
2025,21,94,ES1 0 ror,54.06273935598756
2025,21,95,ES1 0 ror,53.950943131563534
2025,21,96,ES1 0 ror,53.84309482048875
2025,21,97,ES1 0 ror,53.727904229150624
2025,21,98,ES1 0 ror,53.62550993542835
2025,21,99,ES1 0 ror,53.52907652792602
2025,21,100,ES1 0 ror,53.4415911629316
2025,21,101,ES1 0 ror,53.35807961420733
2025,21,102,ES1 0 ror,53.26065136234481
2025,21,103,ES1 0 ror,53.13204342177796
2025,21,104,ES1 0 ror,52.978044598646655
2025,21,105,ES1 0 ror,52.80070986909546
2025,21,106,ES1 0 ror,52.61726293769595
2025,21,107,ES1 0 ror,52.34521112087042
2025,21,108,ES1 0 ror,52.04813457780682
2025,21,109,ES1 0 ror,51.61119990488259
2025,21,110,ES1 0 ror,51.10169160411445
2025,21,111,ES1 0 ror,50.6082233741643
2025,21,112,ES1 0 ror,50.15778217531361
2025,21,113,ES1 0 ror,49.71227057229896
2025,21,114,ES1 0 ror,49.37524591073895
2025,21,115,ES1 0 ror,49.06265741521619
2025,21,116,ES1 0 ror,48.87542024271474
2025,21,117,ES1 0 ror,48.709925310224975
2025,21,118,ES1 0 ror,48.509996503658954
2025,21,119,ES1 0 ror,48.28647078343912
2025,21,120,ES1 0 ror,48.08362363830166
2025,21,121,ES1 0 ror,47.90006189350015
2025,21,122,ES1 0 ror,47.680110323090545
2025,21,123,ES1 0 ror,47.378961664977524
2025,21,124,ES1 0 ror,47.05421325359822
2025,21,125,ES1 0 ror,46.79846047639965
2025,21,126,ES1 0 ror,46.57073600472503
2025,21,127,ES1 0 ror,46.41164387689933
2025,21,128,ES1 0 ror,46.243908634214364
2025,21,129,ES1 0 ror,46.02819359814053
2025,21,130,ES1 0 ror,45.74419670276874
2025,21,131,ES1 0 ror,45.445068803580035
2025,21,132,ES1 0 ror,45.13439635889163
2025,21,133,ES1 0 ror,44.816882415199444
2025,21,134,ES1 0 ror,44.425577064401494
2025,21,135,ES1 0 ror,44.04888749728574
2025,21,136,ES1 0 ror,43.660641323830866
2025,21,137,ES1 0 ror,43.310512625814745
2025,21,138,ES1 0 ror,43.02960938994508
2025,21,139,ES1 0 ror,42.89172976178265
2025,21,140,ES1 0 ror,42.74384766077646
2025,21,141,ES1 0 ror,42.60408433714585
2025,21,142,ES1 0 ror,42.48519307880265
2025,21,143,ES1 0 ror,42.396683538337044
2025,21,144,ES1 0 ror,42.319802652134314
2025,21,145,ES1 0 ror,42.25243191890974
2025,21,146,ES1 0 ror,42.19312308978765
2025,21,147,ES1 0 ror,42.14274787418956
2025,21,148,ES1 0 ror,42.09862741953194
2025,21,149,ES1 0 ror,42.05984533181044
2025,21,150,ES1 0 ror,42.0223742647659
2025,21,151,ES1 0 ror,41.9883262144573
2025,21,152,ES1 0 ror,41.93882725357218
2025,21,153,ES1 0 ror,41.862491000077284
2025,21,154,ES1 0 ror,41.731175805693816
2025,21,155,ES1 0 ror,41.55213740104321
2025,21,156,ES1 0 ror,41.37286567574525
2025,21,157,ES1 0 ror,41.22532898093802
2025,21,158,ES1 0 ror,41.00589822899356
2025,21,159,ES1 0 ror,40.77687719082606
2025,21,160,ES1 0 ror,40.56902723621107
2025,21,161,ES1 0 ror,40.26164511175973
2025,21,162,ES1 0 ror,40.01271349541131
2025,21,163,ES1 0 ror,39.876993904219255
2025,21,164,ES1 0 ror,39.840190119447705
2025,21,165,ES1 0 ror,39.82073924304511
2025,21,166,ES1 0 ror,39.806761256277426
2025,21,167,ES1 0 ror,39.81727746280479
2025,42,0,ES1 0 ror,5.775898558821337
2025,42,1,ES1 0 ror,5.761441302413446
2025,42,2,ES1 0 ror,5.744378099799986
2025,42,3,ES1 0 ror,5.723264226044954
2025,42,4,ES1 0 ror,5.70854081906104
2025,42,5,ES1 0 ror,5.699603462988134
2025,42,6,ES1 0 ror,5.695659695717235
2025,42,7,ES1 0 ror,5.692505384044521
2025,42,8,ES1 0 ror,5.693132708352038
2025,42,9,ES1 0 ror,5.697290946354695
2025,42,10,ES1 0 ror,5.7023377326155
2025,42,11,ES1 0 ror,5.7123225886325155
2025,42,12,ES1 0 ror,5.7252053923216195
2025,42,13,ES1 0 ror,5.736033806620307
2025,42,14,ES1 0 ror,5.746626734955469
2025,42,15,ES1 0 ror,5.760981137992127
2025,42,16,ES1 0 ror,5.778364956893495
2025,42,17,ES1 0 ror,5.796351902695596
2025,42,18,ES1 0 ror,5.810345368317694
2025,42,19,ES1 0 ror,5.83812977496068
2025,42,20,ES1 0 ror,5.862713076921108
2025,42,21,ES1 0 ror,5.885164535100929
2025,42,22,ES1 0 ror,5.923247831778859
2025,42,23,ES1 0 ror,5.964389522208964
2025,42,24,ES1 0 ror,6.020134482782901
2025,42,25,ES1 0 ror,6.085911091982045
2025,42,26,ES1 0 ror,6.147222262124721
2025,42,27,ES1 0 ror,6.195863440279538
2025,42,28,ES1 0 ror,6.261417499465893
2025,42,29,ES1 0 ror,6.3216387412643575
2025,42,30,ES1 0 ror,6.376652343324264
2025,42,31,ES1 0 ror,6.481302911064172
2025,42,32,ES1 0 ror,6.548739787411146
2025,42,33,ES1 0 ror,6.612384007460884
2025,42,34,ES1 0 ror,6.673568709875764
2025,42,35,ES1 0 ror,6.703704186188216
2025,42,36,ES1 0 ror,6.728810050538195
2025,42,37,ES1 0 ror,6.7411124476099245
2025,42,38,ES1 0 ror,6.755897918334455
2025,42,39,ES1 0 ror,6.771066682644748
2025,42,40,ES1 0 ror,6.78632062257171
2025,42,41,ES1 0 ror,6.803757036724099
2025,42,42,ES1 0 ror,6.825474831053699
2025,42,43,ES1 0 ror,6.828364297411334
2025,42,44,ES1 0 ror,6.8296161471597765
2025,42,45,ES1 0 ror,6.8329675866426784
2025,42,46,ES1 0 ror,6.840052147037782
2025,42,47,ES1 0 ror,6.848689351989907
2025,42,48,ES1 0 ror,6.857755812179363
2025,42,49,ES1 0 ror,6.86818401171361
2025,42,50,ES1 0 ror,6.881933847938442
2025,42,51,ES1 0 ror,6.893475085178567
2025,42,52,ES1 0 ror,6.89927575698941
2025,42,53,ES1 0 ror,6.901501122773716
2025,42,54,ES1 0 ror,6.907752458822116
2025,42,55,ES1 0 ror,6.926278034194548
2025,42,56,ES1 0 ror,6.9436272098960465
2025,42,57,ES1 0 ror,6.977876852358224
2025,42,58,ES1 0 ror,6.9964963546965215
2025,42,59,ES1 0 ror,7.021986207424539
2025,42,60,ES1 0 ror,7.060350981527837
2025,42,61,ES1 0 ror,7.0977930541281875
2025,42,62,ES1 0 ror,7.135156715259708
2025,42,63,ES1 0 ror,7.168194804748413
2025,42,64,ES1 0 ror,7.19434339645034
2025,42,65,ES1 0 ror,7.211949113921438
2025,42,66,ES1 0 ror,7.224792215316033
2025,42,67,ES1 0 ror,7.2448408219616365
2025,42,68,ES1 0 ror,7.266675317401195
2025,42,69,ES1 0 ror,7.282510210154277
2025,42,70,ES1 0 ror,7.290848783861701
2025,42,71,ES1 0 ror,7.294449730438042
2025,42,72,ES1 0 ror,7.297950778819463
2025,42,73,ES1 0 ror,7.304247630088166
2025,42,74,ES1 0 ror,7.311887499877195
2025,42,75,ES1 0 ror,7.315878842076315
2025,42,76,ES1 0 ror,7.3166482324363855
2025,42,77,ES1 0 ror,7.317566752981817
2025,42,78,ES1 0 ror,7.3184678618824694
2025,42,79,ES1 0 ror,7.317144045198813
2025,42,80,ES1 0 ror,7.315616204481041
2025,42,81,ES1 0 ror,7.312145798997571
2025,42,82,ES1 0 ror,7.3086459105051365
2025,42,83,ES1 0 ror,7.303692732381252
2025,42,84,ES1 0 ror,7.293137874431578
2025,42,85,ES1 0 ror,7.283929632841974
2025,42,86,ES1 0 ror,7.276506105997508
2025,42,87,ES1 0 ror,7.269082174991499
2025,42,88,ES1 0 ror,7.254333110434931
2025,42,89,ES1 0 ror,7.234849235689933
2025,42,90,ES1 0 ror,7.200442954101353
2025,42,91,ES1 0 ror,7.144155947366821
2025,42,92,ES1 0 ror,7.0879753472554485
2025,42,93,ES1 0 ror,7.050928389915095
2025,42,94,ES1 0 ror,7.021526225840935
2025,42,95,ES1 0 ror,6.983479888089521
2025,42,96,ES1 0 ror,6.940865669450232
2025,42,97,ES1 0 ror,6.89102599038481
2025,42,98,ES1 0 ror,6.828037711167964
2025,42,99,ES1 0 ror,6.786975337829271
2025,42,100,ES1 0 ror,6.764265156503233
2025,42,101,ES1 0 ror,6.749972226338486
2025,42,102,ES1 0 ror,6.7373640799077466
2025,42,103,ES1 0 ror,6.716100639946887
2025,42,104,ES1 0 ror,6.6952311339715616
2025,42,105,ES1 0 ror,6.671019188408813
2025,42,106,ES1 0 ror,6.644832787252088
2025,42,107,ES1 0 ror,6.617604956845762
2025,42,108,ES1 0 ror,6.601875648919681
2025,42,109,ES1 0 ror,6.588088390522222
2025,42,110,ES1 0 ror,6.585538507346933
2025,42,111,ES1 0 ror,6.600420581964901
2025,42,112,ES1 0 ror,6.627735213457088
2025,42,113,ES1 0 ror,6.6694917484994
2025,42,114,ES1 0 ror,6.751146364046777
2025,42,115,ES1 0 ror,6.829785514048467
2025,42,116,ES1 0 ror,6.911240987181338
2025,42,117,ES1 0 ror,6.992578535276381
2025,42,118,ES1 0 ror,7.078057312478756
2025,42,119,ES1 0 ror,7.224265283102944
2025,42,120,ES1 0 ror,7.5185851499543706
2025,42,121,ES1 0 ror,7.820350359482553
2025,42,122,ES1 0 ror,8.120657692318838
2025,42,123,ES1 0 ror,8.400385157049008
2025,42,124,ES1 0 ror,8.600337116067163
2025,42,125,ES1 0 ror,8.71323497205577
2025,42,126,ES1 0 ror,8.770514815283084
2025,42,127,ES1 0 ror,8.795156747281267
2025,42,128,ES1 0 ror,8.814750129045262
2025,42,129,ES1 0 ror,8.83211294133466
2025,42,130,ES1 0 ror,8.856471807632632
2025,42,131,ES1 0 ror,8.885864697887797
2025,42,132,ES1 0 ror,8.909905310466922
2025,42,133,ES1 0 ror,9.031436991769956
2025,42,134,ES1 0 ror,9.236256926224847
2025,42,135,ES1 0 ror,9.383267267887632
2025,42,136,ES1 0 ror,9.521956059987334
2025,42,137,ES1 0 ror,9.63192747673527
2025,42,138,ES1 0 ror,9.739577557789904
2025,42,139,ES1 0 ror,9.815775630300587
2025,42,140,ES1 0 ror,9.922908192745743
2025,42,141,ES1 0 ror,10.03639150628814
2025,42,142,ES1 0 ror,10.146695886424718
2025,42,143,ES1 0 ror,10.280330740276137
2025,42,144,ES1 0 ror,10.438697268414149
2025,42,145,ES1 0 ror,10.55344925206131
2025,42,146,ES1 0 ror,10.705048090004544
2025,42,147,ES1 0 ror,10.879290717744233
2025,42,148,ES1 0 ror,11.080629455729046
2025,42,149,ES1 0 ror,11.283833624400183
2025,42,150,ES1 0 ror,11.412552211683442
2025,42,151,ES1 0 ror,11.440668892472829
2025,42,152,ES1 0 ror,11.471524255672412
2025,42,153,ES1 0 ror,11.503962104748329
2025,42,154,ES1 0 ror,11.532058798062982
2025,42,155,ES1 0 ror,11.560320599918521
2025,42,156,ES1 0 ror,11.572064766178572
2025,42,157,ES1 0 ror,11.575176684762152
2025,42,158,ES1 0 ror,11.585317512028242
2025,42,159,ES1 0 ror,11.586483736153157
2025,42,160,ES1 0 ror,11.573950642888624
2025,42,161,ES1 0 ror,11.548780227462348
2025,42,162,ES1 0 ror,11.536209712020941
2025,42,163,ES1 0 ror,11.50272809107944
2025,42,164,ES1 0 ror,11.481149435579994
2025,42,165,ES1 0 ror,11.471889253277256
2025,42,166,ES1 0 ror,11.461304963604473
2025,42,167,ES1 0 ror,11.451388354358716
2035,21,0,ES1 0 ror,62.96280340954004
2035,21,1,ES1 0 ror,62.94603671135422
2035,21,2,ES1 0 ror,62.92295122978704
2035,21,3,ES1 0 ror,62.90137124487218
2035,21,4,ES1 0 ror,62.880942611248564
2035,21,5,ES1 0 ror,62.85922760026447
2035,21,6,ES1 0 ror,62.840518028990296
2035,21,7,ES1 0 ror,62.82610699650102
2035,21,8,ES1 0 ror,62.806784979409734
2035,21,9,ES1 0 ror,62.781555631298026
2035,21,10,ES1 0 ror,62.768978871586725
2035,21,11,ES1 0 ror,62.79745653003506
2035,21,12,ES1 0 ror,62.90032692710521
2035,21,13,ES1 0 ror,62.97484672034716
2035,21,14,ES1 0 ror,63.09188749759803
